,Unnamed: 0,name,n_or_f,name_len
32541,32541,lee bennett,f,11
32542,32542,lee chapman,f,11
32544,32544,lee daugherty,f,13
32545,32545,lee delarosa,f,12
32546,32546,lee dudley,f,10
32547,32547,lee espinoza,f,12
32549,32549,lee fox,f,7
32551,32551,lee glenn,f,9
32552,32552,lee graham,f,10
32556,32556,lee hicks,f,9
32558,32558,lee hull,f,8
32559,32559,lee jefferson,f,13
32561,32561,lee kane,f,8
32562,32562,lee keith,f,9
32568,32568,lee marshall,f,12
32569,32569,lee mata,f,8
32570,32570,lee mills,f,9
32571,32571,lee montgomery,f,14
32572,32572,lee oneal,f,9
32573,32573,lee parra,f,9
32575,32575,lee ramos,f,9
32577,32577,lee rangel,f,10
32578,32578,lee richardson,f,14
32579,32579,lee salazar,f,11
32580,32580,lee schwartz,f,12
32581,32581,lee sellers,f,11
32582,32582,lee sharp,f,9
32583,32583,lee stephenson,f,14
32584,32584,lee townsend,f,12
32585,32585,lee warren,f,10
32586,32586,lee waters,f,10
32588,32588,lee wyatt,f,9
32589,32589,lee young,f,9
32590,32590,leif acevedo,f,12
32591,32591,leif austin,f,11
32592,32592,leif bernal,f,11
32593,32593,leif best,f,9
32594,32594,leif blackburn,f,14
32595,32595,leif bush,f,9
32596,32596,leif cortes,f,11
32597,32597,leif davenport,f,14
32598,32598,leif flores,f,11
32599,32599,leif frazier,f,12
32600,32600,leif freeman,f,12
32601,32601,leif galvan,f,11
32604,32604,leif hunt,f,9
32606,32606,leif kirby,f,10
32607,32607,leif koch,f,9
32608,32608,leif lloyd,f,10
32611,32611,leif mccormick,f,14
32612,32612,leif mccoy,f,10
32613,32613,leif medina,f,11
32614,32614,leif melendez,f,13
32615,32615,leif mitchell,f,13
32616,32616,leif morales,f,12
32617,32617,leif mosley,f,11
32618,32618,leif owen,f,9
32619,32619,leif padilla,f,12
32620,32620,leif parks,f,10
32622,32622,leif roach,f,10
32623,32623,leif santos,f,11
32624,32624,leif schmitt,f,12
32625,32625,leif sierra,f,11
32626,32626,leif singh,f,10
32627,32627,leif stokes,f,11
32628,32628,leif vaughan,f,12
32631,32631,leigh atkins,f,12
32632,32632,leigh atkinson,f,14
32634,32634,leigh berg,f,10
32635,32635,leigh blackburn,f,15
32636,32636,leigh blair,f,11
32637,32637,leigh boyd,f,10
32638,32638,leigh bush,f,10
32639,32639,leigh cain,f,10
32640,32640,leigh calhoun,f,13
32641,32641,leigh chapman,f,13
32642,32642,leigh daniel,f,12
32643,32643,leigh enriquez,f,14
32644,32644,leigh everett,f,13
32650,32650,leigh grant,f,11
32651,32651,leigh guzman,f,12
32652,32652,leigh hart,f,10
32653,32653,leigh jaramillo,f,15
32654,32654,leigh leach,f,11
32655,32655,leigh long,f,10
32656,32656,leigh lopez,f,11
32657,32657,leigh madden,f,12
32658,32658,leigh mcconnell,f,15
32659,32659,leigh mcguire,f,13
32660,32660,leigh mcmillan,f,14
32661,32661,leigh miller,f,12
32664,32664,leigh norris,f,12
32665,32665,leigh obrien,f,12
32666,32666,leigh ochoa,f,11
32667,32667,leigh olson,f,11
32668,32668,leigh peterson,f,14
32670,32670,leigh rose,f,10
32672,32672,leigh sandoval,f,14
32673,32673,leigh scott,f,11
32674,32674,leigh snow,f,10
32675,32675,leigh stanley,f,13
32676,32676,leigh stark,f,11
32677,32677,leigh stokes,f,12
32678,32678,leigh truong,f,12
32681,32681,leland anderson,f,15
32682,32682,leland andrade,f,14
32683,32683,leland best,f,11
32684,32684,leland calhoun,f,14
32685,32685,leland castro,f,13
32686,32686,leland curry,f,12
32687,32687,leland dorsey,f,13
32688,32688,leland eaton,f,12
32689,32689,leland farrell,f,14
32690,32690,leland fields,f,13
32691,32691,leland george,f,13
32693,32693,leland gregory,f,14
32694,32694,leland henry,f,12
32695,32695,leland herring,f,14
32697,32697,leland howard,f,13
32699,32699,leland maddox,f,13
32700,32700,leland mcmillan,f,15
32701,32701,leland murray,f,13
32705,32705,leland rowe,f,11
32706,32706,leland sampson,f,14
32707,32707,leland schultz,f,14
32708,32708,leland scott,f,12
32709,32709,leland sellers,f,14
32710,32710,leland sharp,f,12
32712,32712,leland valenzuela,f,17
32714,32714,leland ventura,f,14
32716,32716,leland weaver,f,13
32717,32717,leland whitaker,f,15
32718,32718,leland wiggins,f,14
32720,32720,leland wong,f,11
32722,32722,lemuel barton,f,13
32723,32723,lemuel baxter,f,13
32724,32724,lemuel boyd,f,11
32726,32726,lemuel cantrell,f,15
32727,32727,lemuel chang,f,12
32728,32728,lemuel charles,f,14
32732,32732,lemuel fox,f,10
32733,32733,lemuel frye,f,11
32734,32734,lemuel garrison,f,15
32738,32738,lemuel henderson,f,16
32739,32739,lemuel jordan,f,13
32740,32740,lemuel kane,f,11
32741,32741,lemuel kaur,f,11
32742,32742,lemuel kennedy,f,14
32743,32743,lemuel knapp,f,12
32744,32744,lemuel knox,f,11
32745,32745,lemuel mata,f,11
32746,32746,lemuel mathews,f,14
32747,32747,lemuel mccarty,f,14
32748,32748,lemuel mcdaniel,f,15
32750,32750,lemuel oconnor,f,14
32751,32751,lemuel parrish,f,14
32752,32752,lemuel reilly,f,13
32753,32753,lemuel robbins,f,14
32754,32754,lemuel roberts,f,14
32755,32755,lemuel robles,f,13
32757,32757,lemuel silva,f,12
32760,32760,lemuel summers,f,14
32761,32761,lemuel tang,f,11
32762,32762,lemuel wall,f,11
32763,32763,lemuel weeks,f,12
32764,32764,lemuel wells,f,12
32765,32765,lemuel wheeler,f,14
32766,32766,lemuel wilkins,f,14
32767,32767,len ashley,f,10
32768,32768,len blake,f,9
32769,32769,len burton,f,10
32771,32771,len davenport,f,13
32773,32773,len dorsey,f,10
32775,32775,len espinosa,f,12
32776,32776,len esquivel,f,12
32777,32777,len estes,f,9
32778,32778,len foley,f,9
32779,32779,len franco,f,10
32780,32780,len frazier,f,11
32781,32781,len garcia,f,10
32782,32782,len harding,f,11
32783,32783,len hester,f,10
32784,32784,len horne,f,9
32785,32785,len horton,f,10
32786,32786,len howell,f,10
32787,32787,len kelly,f,9
32788,32788,len khan,f,8
32789,32789,len knapp,f,9
32791,32791,len lynn,f,8
32792,32792,len mack,f,8
32793,32793,len mcmillan,f,12
32795,32795,len moody,f,9
32796,32796,len morrison,f,12
32797,32797,len nicholson,f,13
32798,32798,len parrish,f,11
32799,32799,len pittman,f,11
32801,32801,len quintana,f,12
32802,32802,len saunders,f,12
32803,32803,len stout,f,9
32804,32804,len terry,f,9
32805,32805,len thompson,f,12
32807,32807,len velasquez,f,13
32808,32808,len walters,f,11
32809,32809,len wang,f,8
32810,32810,lenard arias,f,12
32811,32811,lenard bates,f,12
32812,32812,lenard bender,f,13
32813,32813,lenard butler,f,13
32814,32814,lenard caldwell,f,15
32816,32816,lenard chavez,f,13
32817,32817,lenard chung,f,12
32818,32818,lenard coffey,f,13
32819,32819,lenard corona,f,13
32820,32820,lenard correa,f,13
32821,32821,lenard cortes,f,13
32822,32822,lenard cuevas,f,13
32823,32823,lenard day,f,10
32826,32826,lenard eaton,f,12
32827,32827,lenard edwards,f,14
32829,32829,lenard finley,f,13
32830,32830,lenard garrison,f,15
32831,32831,lenard gill,f,11
32832,32832,lenard griffith,f,15
32833,32833,lenard huber,f,12
32834,32834,lenard jackson,f,14
32835,32835,lenard kirby,f,12
32836,32836,lenard klein,f,12
32838,32838,lenard livingston,f,17
32839,32839,lenard lugo,f,11
32840,32840,lenard mathis,f,13
32841,32841,lenard mayer,f,12
32842,32842,lenard mclaughlin,f,17
32843,32843,lenard mejia,f,12
32846,32846,lenard molina,f,13
32847,32847,lenard novak,f,12
32848,32848,lenard olsen,f,12
32849,32849,lenard oneill,f,13
32850,32850,lenard ortiz,f,12
32854,32854,lenard ray,f,10
32855,32855,lenard reynolds,f,15
32856,32856,lenard robbins,f,14
32857,32857,lenard rogers,f,13
32858,32858,lenard sheppard,f,15
32860,32860,lenard sloan,f,12
32861,32861,lenard vincent,f,14
32862,32862,lenard walters,f,14
32863,32863,lenard weiss,f,12
32864,32864,lenard white,f,12
32869,32869,lenny allison,f,13
32870,32870,lenny andrade,f,13
32871,32871,lenny ayala,f,11
32872,32872,lenny beard,f,11
32873,32873,lenny boyer,f,11
32874,32874,lenny briggs,f,12
32875,32875,lenny buck,f,10
32876,32876,lenny burgess,f,13
32877,32877,lenny cain,f,10
32878,32878,lenny carrillo,f,14
32879,32879,lenny craig,f,11
32880,32880,lenny cummings,f,14
32882,32882,lenny davenport,f,15
32883,32883,lenny durham,f,12
32884,32884,lenny friedman,f,14
32887,32887,lenny jordan,f,12
32889,32889,lenny levy,f,10
32892,32892,lenny malone,f,12
32893,32893,lenny mayer,f,11
32894,32894,lenny mccarty,f,13
32896,32896,lenny mckee,f,11
32897,32897,lenny odom,f,10
32900,32900,lenny quintana,f,14
32901,32901,lenny schroeder,f,15
32902,32902,lenny sierra,f,12
32903,32903,lenny skinner,f,13
32904,32904,lenny stanton,f,13
32905,32905,lenny stokes,f,12
32906,32906,lenny swanson,f,13
32907,32907,lenny underwood,f,15
32908,32908,leo alvarado,f,12
32909,32909,leo baldwin,f,11
32910,32910,leo berry,f,9
32911,32911,leo boyle,f,9
32912,32912,leo brandt,f,10
32913,32913,leo buckley,f,11
32914,32914,leo cano,f,8
32915,32915,leo duffy,f,9
32916,32916,leo espinoza,f,12
32917,32917,leo foley,f,9
32918,32918,leo garrett,f,11
32919,32919,leo gilbert,f,11
32920,32920,leo gonzalez,f,12
32923,32923,leo houston,f,11
32924,32924,leo huff,f,8
32925,32925,leo hutchinson,f,14
32927,32927,leo jordan,f,10
32929,32929,leo lindsey,f,11
32930,32930,leo luna,f,8
32932,32932,leo manning,f,11
32933,32933,leo mata,f,8
32934,32934,leo mccarty,f,11
32935,32935,leo morrow,f,10
32936,32936,leo oconnell,f,12
32937,32937,leo patterson,f,13
32938,32938,leo pineda,f,10
32939,32939,leo potts,f,9
32940,32940,leo powell,f,10
32941,32941,leo pugh,f,8
32942,32942,leo randall,f,11
32943,32943,leo rodgers,f,11
32944,32944,leo rogers,f,10
32945,32945,leo santos,f,10
32946,32946,leo schneider,f,13
32947,32947,leo shannon,f,11
32948,32948,leo short,f,9
32949,32949,leo simmons,f,11
32951,32951,leo stone,f,9
32952,32952,leo ward,f,8
32954,32954,leo wells,f,9
32955,32955,leo wilkerson,f,13
32956,32956,leo zavala,f,10
32959,32959,leon booker,f,11
32960,32960,leon brady,f,10
32961,32961,leon cochran,f,12
32963,32963,leon curry,f,10
32964,32964,leon dean,f,9
32965,32965,leon dunn,f,9
32966,32966,leon farrell,f,12
32967,32967,leon george,f,11
32969,32969,leon griffin,f,12
32970,32970,leon hansen,f,11
32971,32971,leon herring,f,12
32972,32972,leon hess,f,9
32973,32973,leon hester,f,11
32974,32974,leon leach,f,10
32975,32975,leon little,f,11
32976,32976,leon logan,f,10
32977,32977,leon massey,f,11
32978,32978,leon mcclure,f,12
32980,32980,leon nelson,f,11
32981,32981,leon novak,f,10
32982,32982,leon olson,f,10
32983,32983,leon ortiz,f,10
32984,32984,leon parra,f,10
32985,32985,leon parsons,f,12
32988,32988,leon quintana,f,13
32989,32989,leon reeves,f,11
32990,32990,leon rivers,f,11
32991,32991,leon schmitt,f,12
32992,32992,leon schwartz,f,13
32993,32993,leon stanley,f,12
32994,32994,leon stephenson,f,15
32995,32995,leon vaughn,f,11
32996,32996,leon ward,f,9
32997,32997,leonard bautista,f,16
32998,32998,leonard bender,f,14
32999,32999,leonard brooks,f,14
33000,33000,leonard calderon,f,16
33001,33001,leonard coleman,f,15
33002,33002,leonard conley,f,14
33003,33003,leonard david,f,13
33005,33005,leonard dominguez,f,17
33006,33006,leonard eaton,f,13
33007,33007,leonard edwards,f,15
33008,33008,leonard estrada,f,15
33009,33009,leonard glover,f,14
33010,33010,leonard gould,f,13
33011,33011,leonard gray,f,12
33013,33013,leonard hood,f,12
33014,33014,leonard hopkins,f,15
33016,33016,leonard jarvis,f,14
33017,33017,leonard kim,f,11
33018,33018,leonard koch,f,12
33019,33019,leonard livingston,f,18
33020,33020,leonard madden,f,14
33021,33021,leonard merritt,f,15
33022,33022,leonard mitchell,f,16
33023,33023,leonard nolan,f,13
33025,33025,leonard person,f,14
33026,33026,leonard pierce,f,14
33027,33027,leonard portillo,f,16
33028,33028,leonard schmitt,f,15
33029,33029,leonard shaffer,f,15
33031,33031,leonard sims,f,12
33032,33032,leonard solomon,f,15
33033,33033,leonard tapia,f,13
33034,33034,leonard warren,f,14
33035,33035,leonard west,f,12
33036,33036,leonard wilcox,f,14
33037,33037,leonard yu,f,10
33038,33038,leonard zhang,f,13
33039,33039,leonardo adams,f,14
33040,33040,leonardo andersen,f,17
33041,33041,leonardo avalos,f,15
33042,33042,leonardo ayers,f,14
33045,33045,leonardo bruce,f,14
33046,33046,leonardo buchanan,f,17
33047,33047,leonardo buckley,f,16
33048,33048,leonardo burgess,f,16
33051,33051,leonardo cortez,f,15
33053,33053,leonardo dodson,f,15
33054,33054,leonardo donaldson,f,18
33055,33055,leonardo duffy,f,14
33056,33056,leonardo duran,f,14
33057,33057,leonardo edwards,f,16
33058,33058,leonardo erickson,f,17
33060,33060,leonardo franklin,f,17
33061,33061,leonardo freeman,f,16
33062,33062,leonardo gibson,f,15
33063,33063,leonardo glass,f,14
33064,33064,leonardo haley,f,14
33065,33065,leonardo hodges,f,15
33066,33066,leonardo jacobs,f,15
33067,33067,leonardo kane,f,13
33068,33068,leonardo kennedy,f,16
33069,33069,leonardo lambert,f,16
33071,33071,leonardo lester,f,15
33072,33072,leonardo long,f,13
33073,33073,leonardo macias,f,15
33074,33074,leonardo manning,f,16
33075,33075,leonardo may,f,12
33076,33076,leonardo mccoy,f,14
33078,33078,leonardo miranda,f,16
33079,33079,leonardo mora,f,13
33080,33080,leonardo morgan,f,15
33081,33081,leonardo nash,f,13
33082,33082,leonardo navarro,f,16
33084,33084,leonardo raymond,f,16
33085,33085,leonardo reilly,f,15
33086,33086,leonardo rivas,f,14
33087,33087,leonardo ross,f,13
33088,33088,leonardo salgado,f,16
33089,33089,leonardo santana,f,16
33090,33090,leonardo stein,f,14
33091,33091,leonardo stephens,f,17
33092,33092,leonardo stevens,f,16
33093,33093,leonardo villalobos,f,19
33094,33094,leonardo warner,f,15
33095,33095,leonardo weaver,f,15
33096,33096,leonardo wilkinson,f,18
33097,33097,leonardo wolfe,f,14
33098,33098,leonel aguirre,f,14
33100,33100,leonel barajas,f,14
33101,33101,leonel barker,f,13
33102,33102,leonel barton,f,13
33104,33104,leonel black,f,12
33105,33105,leonel blevins,f,14
33106,33106,leonel castillo,f,15
33107,33107,leonel clements,f,15
33108,33108,leonel crawford,f,15
33109,33109,leonel dominguez,f,16
33111,33111,leonel fowler,f,13
33112,33112,leonel frank,f,12
33113,33113,leonel fuentes,f,14
33114,33114,leonel graves,f,13
33115,33115,leonel guzman,f,13
33116,33116,leonel hahn,f,11
33117,33117,leonel hines,f,12
33118,33118,leonel hoover,f,13
33120,33120,leonel jennings,f,15
33121,33121,leonel lang,f,11
33122,33122,leonel lawrence,f,15
33123,33123,leonel leal,f,11
33124,33124,leonel lester,f,13
33125,33125,leonel marquez,f,14
33126,33126,leonel mcclure,f,14
33127,33127,leonel meyers,f,13
33128,33128,leonel miranda,f,14
33129,33129,leonel munoz,f,12
33132,33132,leonel page,f,11
33133,33133,leonel parrish,f,14
33134,33134,leonel peralta,f,14
33135,33135,leonel proctor,f,14
33137,33137,leonel randall,f,14
33138,33138,leonel rhodes,f,13
33139,33139,leonel rice,f,11
33140,33140,leonel riley,f,12
33141,33141,leonel rodgers,f,14
33142,33142,leonel schultz,f,14
33144,33144,leonel solis,f,12
33147,33147,leonel valencia,f,15
33148,33148,leopoldo ahmed,f,14
33149,33149,leopoldo ali,f,12
33150,33150,leopoldo barnes,f,15
33151,33151,leopoldo booker,f,15
33152,33152,leopoldo cain,f,13
33153,33153,leopoldo campbell,f,17
33154,33154,leopoldo carroll,f,16
33156,33156,leopoldo cisneros,f,17
33157,33157,leopoldo clements,f,17
33158,33158,leopoldo coffey,f,15
33160,33160,leopoldo davidson,f,17
33161,33161,leopoldo deleon,f,15
33162,33162,leopoldo dickson,f,16
33163,33163,leopoldo enriquez,f,17
33164,33164,leopoldo ferguson,f,17
33165,33165,leopoldo french,f,15
33167,33167,leopoldo golden,f,15
33168,33168,leopoldo gordon,f,15
33169,33169,leopoldo grant,f,14
33171,33171,leopoldo guzman,f,15
33172,33172,leopoldo harper,f,15
33173,33173,leopoldo hebert,f,15
33174,33174,leopoldo houston,f,16
33175,33175,leopoldo kaur,f,13
33176,33176,leopoldo knight,f,15
33177,33177,leopoldo lugo,f,13
33178,33178,leopoldo mahoney,f,16
33179,33179,leopoldo may,f,12
33180,33180,leopoldo mccarty,f,16
33181,33181,leopoldo medina,f,15
33182,33182,leopoldo munoz,f,14
33184,33184,leopoldo norris,f,15
33185,33185,leopoldo patrick,f,16
33186,33186,leopoldo person,f,15
33187,33187,leopoldo phan,f,13
33188,33188,leopoldo quintana,f,17
33190,33190,leopoldo rivas,f,14
33191,33191,leopoldo sellers,f,16
33192,33192,leopoldo sheppard,f,17
33193,33193,leopoldo weber,f,14
33194,33194,leroy arroyo,f,12
33195,33195,leroy blackburn,f,15
33196,33196,leroy bond,f,10
33198,33198,leroy cantu,f,11
33199,33199,leroy christian,f,15
33200,33200,leroy duke,f,10
33201,33201,leroy ellis,f,11
33202,33202,leroy faulkner,f,14
33203,33203,leroy fitzgerald,f,16
33204,33204,leroy frank,f,11
33205,33205,leroy jenkins,f,13
33206,33206,leroy lindsey,f,13
33207,33207,leroy maynard,f,13
33208,33208,leroy meyers,f,12
33209,33209,leroy mills,f,11
33211,33211,leroy mosley,f,12
33212,33212,leroy mullins,f,13
33215,33215,leroy payne,f,11
33217,33217,leroy russell,f,13
33218,33218,leroy shaffer,f,13
33220,33220,leroy solomon,f,13
33221,33221,leroy stevens,f,13
33222,33222,leroy stewart,f,13
33223,33223,leroy stout,f,11
33224,33224,leroy villalobos,f,16
33225,33225,leroy wright,f,12
33226,33226,les allen,f,9
33227,33227,les arellano,f,12
33228,33228,les barton,f,10
33229,33229,les bass,f,8
33230,33230,les carrillo,f,12
33231,33231,les collins,f,11
33232,33232,les cross,f,9
33234,33234,les estes,f,9
33235,33235,les gaines,f,10
33236,33236,les glover,f,10
33237,33237,les green,f,9
33238,33238,les hogan,f,9
33239,33239,les holt,f,8
33240,33240,les huerta,f,10
33241,33241,les hull,f,8
33242,33242,les huynh,f,9
33243,33243,les kelly,f,9
33244,33244,les lang,f,8
33245,33245,les larson,f,10
33246,33246,les lu,f,6
33248,33248,les merritt,f,11
33250,33250,les morris,f,10
33252,33252,les reid,f,8
33256,33256,les shah,f,8
33257,33257,les stout,f,9
33258,33258,les summers,f,11
33259,33259,lesley arnold,f,13
33261,33261,lesley barry,f,12
33262,33262,lesley barton,f,13
33263,33263,lesley baxter,f,13
33264,33264,lesley beck,f,11
33266,33266,lesley bush,f,11
33267,33267,lesley christian,f,16
33268,33268,lesley cohen,f,12
33269,33269,lesley collins,f,14
33270,33270,lesley dawson,f,13
33273,33273,lesley duffy,f,12
33274,33274,lesley eaton,f,12
33275,33275,lesley elliott,f,14
33278,33278,lesley horton,f,13
33282,33282,lesley kelly,f,12
33283,33283,lesley kline,f,12
33284,33284,lesley lara,f,11
33286,33286,lesley livingston,f,17
33287,33287,lesley lopez,f,12
33288,33288,lesley mcconnell,f,16
33289,33289,lesley mercado,f,14
33290,33290,lesley monroe,f,13
33291,33291,lesley mullins,f,14
33292,33292,lesley murillo,f,14
33295,33295,lesley olson,f,12
33296,33296,lesley parrish,f,14
33298,33298,lesley potts,f,12
33299,33299,lesley rojas,f,12
33300,33300,lesley rosas,f,12
33301,33301,lesley rose,f,11
33303,33303,lesley savage,f,13
33304,33304,lesley sellers,f,14
33305,33305,lesley short,f,12
33306,33306,lesley silva,f,12
33307,33307,lesley tapia,f,12
33308,33308,lesley woods,f,12
33309,33309,lesley york,f,11
33310,33310,leslie adkins,f,13
33313,33313,leslie bauer,f,12
33314,33314,leslie beard,f,12
33315,33315,leslie briggs,f,13
33316,33316,leslie bruce,f,12
33317,33317,leslie buchanan,f,15
33319,33319,leslie carter,f,13
33320,33320,leslie chambers,f,15
33321,33321,leslie cole,f,11
33322,33322,leslie conrad,f,13
33323,33323,leslie crawford,f,15
33324,33324,leslie dodson,f,13
33325,33325,leslie dorsey,f,13
33326,33326,leslie erickson,f,15
33327,33327,leslie fitzpatrick,f,18
33328,33328,leslie flynn,f,12
33329,33329,leslie ford,f,11
33331,33331,leslie graves,f,13
33332,33332,leslie grimes,f,13
33333,33333,leslie harper,f,13
33334,33334,leslie hogan,f,12
33335,33335,leslie horne,f,12
